time,LWup,Qh,Qle,Qtau,case
2004-06-28 06:30:00,443.70404,84.0471,4.0953717,0.1048,0.05
2004-06-28 07:00:00,455.09247,99.81749,5.9532976,0.09947857,0.05
2004-06-28 07:30:00,459.94977,115.47347,6.894197,0.12997806,0.05
2004-06-28 08:00:00,473.41638,132.85197,9.465875,0.10393144,0.05
2004-06-28 08:30:00,486.32767,159.11916,10.413145,0.10443073,0.05
2004-06-28 09:00:00,507.29163,186.29758,11.860437,0.07815782,0.05
2004-06-28 09:30:00,536.0126,227.27061,15.357295,0.08159823,0.05
2004-06-28 10:00:00,560.3597,273.3847,20.077572,0.101718634,0.05
2004-06-28 10:30:00,581.9136,327.16122,25.952501,0.1414365,0.05
2004-06-28 11:00:00,586.5496,326.5366,28.624662,0.14548726,0.05
2004-06-28 11:30:00,603.16504,348.13092,34.090458,0.14439549,0.05
2004-06-28 12:00:00,611.7049,352.0583,37.52841,0.13452192,0.05
2004-06-28 12:30:00,620.0242,350.32288,39.71305,0.1220448,0.05
2004-06-28 13:00:00,621.11316,353.2177,39.677544,0.14489353,0.05
2004-06-28 13:30:00,621.43304,344.80057,38.07009,0.13338512,0.05
2004-06-28 14:00:00,604.05945,382.757,39.129807,0.16165902,0.05
2004-06-28 14:30:00,602.05524,321.71426,32.582848,0.16359878,0.05
2004-06-28 15:00:00,594.32324,299.85413,28.551588,0.13343063,0.05
2004-06-28 15:30:00,587.1635,298.76688,27.34944,0.16238242,0.05
2004-06-28 16:00:00,568.68146,279.98743,25.324064,0.2117703,0.05
2004-06-28 16:30:00,556.8738,244.6069,23.151583,0.1863489,0.05
2004-06-28 17:00:00,541.09924,221.76994,22.890543,0.22947161,0.05
2004-06-28 17:30:00,523.46185,189.46338,21.537558,0.2378427,0.05
2004-06-28 18:00:00,502.97043,162.87051,20.138227,0.28454152,0.05
2004-06-28 18:30:00,486.27554,126.72146,18.361164,0.22540304,0.05
2004-06-28 19:00:00,476.32904,110.13224,17.878555,0.21806447,0.05
2004-06-28 19:30:00,465.37292,92.72278,16.791018,0.21457808,0.05
2004-06-28 20:00:00,455.13788,82.23691,16.118483,0.20397398,0.05
2004-06-28 20:30:00,454.07092,75.49937,15.193167,0.1237807,0.05
2004-06-28 21:00:00,448.84732,69.56207,14.612337,0.14344284,0.05
2004-06-28 21:30:00,445.4963,58.993515,14.103459,0.10725686,0.05
2004-06-28 22:00:00,442.1502,50.229725,13.811046,0.08847968,0.05
2004-06-28 22:30:00,437.2268,43.331284,12.505943,0.073838085,0.05
2004-06-28 23:00:00,434.5675,43.700027,12.025373,0.07813055,0.05
2004-06-28 23:30:00,433.71756,42.74446,11.252487,0.060831133,0.05
2004-06-29 00:00:00,434.035,43.665615,10.999384,0.058931213,0.05
2004-06-29 00:30:00,436.88763,44.02585,10.943724,0.070959866,0.05
2004-06-29 01:00:00,435.5853,42.56092,9.910523,0.08010666,0.05
2004-06-29 01:30:00,434.4976,46.600784,9.420759,0.09254448,0.05
2004-06-29 02:00:00,433.3938,48.560787,8.724537,0.104214996,0.05
2004-06-29 02:30:00,431.34958,42.084354,7.824764,0.06940378,0.05
2004-06-29 03:00:00,430.4601,38.819656,6.7641916,0.054405607,0.05
2004-06-29 03:30:00,430.45563,38.439194,6.3061304,0.052932788,0.05
2004-06-29 04:00:00,429.2857,40.138245,6.074236,0.064847395,0.05
2004-06-29 04:30:00,429.04553,39.69338,5.9469457,0.056198217,0.05
2004-06-29 05:00:00,429.96756,43.47068,6.431813,0.07142072,0.05
2004-06-29 05:30:00,431.52386,47.05802,6.589536,0.07722361,0.05
2004-06-29 06:00:00,435.8799,59.53051,6.712105,0.07800731,0.05
2004-06-29 06:30:00,442.69266,73.974815,7.1910744,0.08299633,0.05
2004-06-29 07:00:00,454.82416,96.83803,9.061021,0.09123092,0.05
2004-06-29 07:30:00,471.39044,126.97771,9.725543,0.08087753,0.05
2004-06-29 08:00:00,491.8215,164.87067,13.17025,0.092268996,0.05
2004-06-29 08:30:00,511.3598,189.30353,14.810166,0.08285674,0.05
2004-06-29 09:00:00,528.964,223.91063,17.926733,0.10810042,0.05
2004-06-29 09:30:00,549.402,245.85432,21.895588,0.09352758,0.05
2004-06-29 10:00:00,568.35156,266.3299,26.196535,0.07622806,0.05
2004-06-29 10:30:00,583.2202,299.2505,30.780977,0.09459832,0.05
2004-06-29 11:00:00,597.58795,322.094,34.842278,0.1048012,0.05
2004-06-29 11:30:00,608.68225,339.09116,38.505615,0.10366189,0.05
2004-06-29 12:00:00,614.1103,361.83505,42.614243,0.1398819,0.05
2004-06-29 12:30:00,622.7451,350.88574,43.136436,0.0860848,0.05
2004-06-29 13:00:00,622.07886,357.35205,45.124348,0.11693555,0.05
2004-06-29 13:30:00,623.111,342.63373,44.17575,0.097945884,0.05
2004-06-29 14:00:00,620.8069,329.19968,42.93784,0.08776975,0.05
2004-06-29 14:30:00,613.55597,313.69498,41.477085,0.0906099,0.05
2004-06-29 15:00:00,603.628,297.8516,38.096024,0.09655341,0.05
2004-06-29 15:30:00,593.5601,269.12265,34.584476,0.08465717,0.05
2004-06-29 16:00:00,577.48395,252.4302,31.824726,0.11088428,0.05
2004-06-29 16:30:00,565.1548,208.70334,29.212875,0.0626137,0.05
2004-06-29 17:00:00,548.4456,178.27216,29.356415,0.07587753,0.05
2004-06-29 17:30:00,531.1024,146.57469,27.52283,0.0629394,0.05
2004-06-29 18:00:00,512.7686,112.85986,26.264153,0.07248912,0.05
2004-06-29 18:30:00,496.0006,83.72013,24.278217,0.07612851,0.05
2004-06-29 19:00:00,480.27652,60.142227,23.22916,0.09518355,0.05
2004-06-29 19:30:00,467.72153,34.310944,20.920755,0.059636462,0.05
2004-06-29 20:00:00,458.3065,19.764076,18.207134,0.027705051,0.05
2004-06-29 20:30:00,452.48764,13.008021,17.29239,0.017779276,0.05
2004-06-29 21:00:00,446.90778,6.6451697,16.732971,0.020013848,0.05
2004-06-29 21:30:00,442.4986,5.651604,16.598173,0.03637743,0.05
2004-06-29 22:00:00,437.9518,6.2937346,15.292457,0.044305343,0.05
2004-06-29 22:30:00,434.2039,11.736902,13.705158,0.0528098,0.05
2004-06-29 23:00:00,430.78378,12.854445,11.705974,0.023613388,0.05
2004-06-29 23:30:00,427.82703,11.761639,10.80697,0.018128416,0.05
2004-06-30 00:00:00,424.59882,16.430868,8.9184675,0.0142842885,0.05
2004-06-30 00:30:00,419.164,34.82752,7.7594295,0.036406778,0.05
2004-06-30 01:00:00,414.73825,40.544827,6.6448846,0.06336906,0.05
2004-06-30 01:30:00,413.40448,36.976574,5.9592986,0.049911898,0.05
2004-06-30 02:00:00,411.18002,35.985645,5.2422976,0.051831238,0.05
2004-06-30 02:30:00,409.54327,35.494637,4.301244,0.06133031,0.05
2004-06-30 03:00:00,407.58615,29.497791,3.7965329,0.041717064,0.05
2004-06-30 03:30:00,405.61722,29.24266,3.3371327,0.038225874,0.05
2004-06-30 04:00:00,404.24127,26.420902,2.6306105,0.035255875,0.05
2004-06-30 04:30:00,403.00906,23.711887,3.181754,0.021723468,0.05
2004-06-30 05:00:00,405.16815,30.821398,4.102127,0.027144521,0.05
2004-06-30 05:30:00,411.81293,46.0854,4.0769143,0.032064293,0.05
2004-06-30 06:00:00,424.2037,55.758423,4.2567673,0.023533013,0.05
2004-06-30 06:30:00,438.145,68.85062,4.5810957,0.019509148,0.05
2004-06-30 07:00:00,456.0436,88.54533,5.8969984,0.024379453,0.05
2004-06-30 07:30:00,473.59415,109.85703,6.328123,0.016659439,0.05
2004-06-30 08:00:00,495.71634,137.53316,9.592216,0.017013447,0.05
2004-06-30 08:30:00,516.1532,153.88025,12.702644,0.01583229,0.05
2004-06-30 09:00:00,537.4696,168.81058,15.007361,0.045763638,0.05
2004-06-30 09:30:00,558.3827,191.27533,19.295557,0.055485655,0.05
2004-06-30 10:00:00,576.91077,222.7708,24.356075,0.07555602,0.05
2004-06-30 10:30:00,594.3584,251.5779,30.30028,0.08202512,0.05
2004-06-30 11:00:00,608.8202,273.49323,35.984894,0.082519256,0.05
2004-06-30 11:30:00,621.77637,286.89847,38.301052,0.069209285,0.05
2004-06-30 12:00:00,630.3953,301.92877,40.99893,0.078952394,0.05
2004-06-30 12:30:00,638.56696,300.9229,40.738888,0.058811188,0.05
2004-06-30 13:00:00,637.4979,313.3357,41.328285,0.10149659,0.05
2004-06-30 13:30:00,637.5243,310.523,41.33668,0.09706815,0.05
2004-06-30 14:00:00,633.2254,307.28525,40.91679,0.118027516,0.05
2004-06-30 14:30:00,625.77844,296.96262,39.14307,0.13287315,0.05
2004-06-30 15:00:00,617.3728,272.6751,36.12244,0.115979515,0.05
2004-06-30 15:30:00,603.8234,258.95135,34.27544,0.15602596,0.05
2004-06-30 16:00:00,586.67487,243.97018,32.538574,0.19506036,0.05
2004-06-30 16:30:00,571.8105,214.50931,29.818645,0.17918727,0.05
2004-06-30 17:00:00,556.00574,183.18968,26.716478,0.17338966,0.05
2004-06-30 17:30:00,538.3672,151.30676,24.488907,0.1787597,0.05
2004-06-30 18:00:00,521.2605,118.37167,20.802895,0.175847,0.05
2004-06-30 18:30:00,509.79483,99.71645,18.148424,0.18190026,0.05
2004-06-30 19:00:00,493.98212,114.55635,11.123935,0.30329782,0.05
2004-06-30 19:30:00,482.072,115.74014,9.829412,0.33485445,0.05
2004-06-30 20:00:00,470.034,109.18756,11.109462,0.35076788,0.05
2004-06-30 20:30:00,459.94476,86.72951,10.94414,0.24935336,0.05
2004-06-30 21:00:00,453.96326,78.66671,16.059261,0.25099137,0.05
2004-06-30 21:30:00,451.65097,71.16184,14.594623,0.15786944,0.05
2004-06-30 22:00:00,440.3648,71.501114,12.70475,0.22571205,0.05
2004-06-30 22:30:00,435.76212,75.16725,11.078492,0.23403391,0.05
2004-06-30 23:00:00,433.58743,67.066444,9.6936035,0.14831688,0.05
2004-06-30 23:30:00,433.77304,72.253426,9.304385,0.17174691,0.05
2004-07-01 00:00:00,429.13574,73.75857,8.796922,0.19054945,0.05
2004-07-01 00:30:00,427.7929,74.264755,7.618192,0.16442272,0.05
2004-07-01 01:00:00,427.80862,75.48905,6.003843,0.17751898,0.05
2004-07-01 01:30:00,428.49976,77.006584,5.174735,0.17442559,0.05
2004-07-01 02:00:00,427.3969,75.078995,4.2913904,0.19246823,0.05
2004-07-01 02:30:00,426.09637,73.79404,3.9134278,0.20414197,0.05
2004-07-01 03:00:00,422.3582,75.42459,2.428818,0.21926422,0.05
2004-07-01 03:30:00,419.90714,73.0072,2.146797,0.2083298,0.05
2004-07-01 04:00:00,416.2157,62.897934,2.0106695,0.14657778,0.05
2004-07-01 04:30:00,411.55713,53.316895,1.3852718,0.110190034,0.05
2004-07-01 05:00:00,415.9642,63.109016,0.6077467,0.10991895,0.05
2004-07-01 05:30:00,417.92746,62.84355,0.51379424,0.09950316,0.05
2004-07-01 06:00:00,421.50092,71.06632,1.0113825,0.11061212,0.05
2004-07-01 06:30:00,421.32233,72.14425,0.90764856,0.13638839,0.05
2004-07-01 07:00:00,423.41818,76.397835,1.9967687,0.13859096,0.05
2004-07-01 07:30:00,425.0392,69.73302,2.586628,0.08572406,0.05
2004-07-01 08:00:00,435.39554,90.34859,4.4815016,0.07290738,0.05
2004-07-01 08:30:00,448.58292,114.51962,5.550535,0.07161561,0.05
2004-07-01 09:00:00,462.79956,140.86394,7.2491603,0.085725695,0.05
2004-07-01 09:30:00,484.51175,183.46301,9.991959,0.08340814,0.05
2004-07-01 10:00:00,521.2942,258.60617,15.652643,0.10157866,0.05
2004-07-01 10:30:00,532.48334,254.12961,17.96631,0.0651574,0.05
2004-07-01 11:00:00,522.4572,229.273,18.388395,0.102167405,0.05
2004-07-01 11:30:00,539.1992,255.43532,22.1026,0.093599856,0.05
2004-07-01 12:00:00,533.0178,244.02214,22.72943,0.10566155,0.05
2004-07-01 12:30:00,548.3657,263.9784,26.783484,0.12841326,0.05
2004-07-01 13:00:00,505.05624,187.59155,17.796509,0.14767176,0.05
2004-07-01 13:30:00,525.44934,215.06325,20.412018,0.10640062,0.05
2004-07-01 14:00:00,519.40936,194.81133,18.938644,0.10073366,0.05
2004-07-01 14:30:00,511.60214,181.85602,17.367609,0.10105736,0.05
2004-07-01 15:00:00,508.9456,169.26622,16.526503,0.10155205,0.05
2004-07-01 15:30:00,489.92072,143.2984,14.642305,0.13494973,0.05
2004-07-01 16:00:00,479.96222,117.067856,13.080011,0.13416375,0.05
2004-07-01 16:30:00,476.1214,111.31406,11.396487,0.11269652,0.05
2004-07-01 17:00:00,476.14087,115.7007,11.317855,0.13466838,0.05
2004-07-01 17:30:00,473.75452,109.662155,11.109364,0.13742203,0.05
2004-07-01 18:00:00,465.02286,95.05552,10.140862,0.1729474,0.05
2004-07-01 18:30:00,457.3868,79.88903,9.737424,0.18648866,0.05
2004-07-01 19:00:00,449.14386,69.24822,9.044136,0.21540867,0.05
2004-07-01 19:30:00,442.54062,55.6353,6.763478,0.16967836,0.05
2004-07-01 20:00:00,436.4454,47.814354,5.5871434,0.16054645,0.05
2004-07-01 20:30:00,433.67593,44.936516,5.2733707,0.1537556,0.05
2004-07-01 21:00:00,432.0967,41.41275,5.511961,0.14298855,0.05
2004-07-01 21:30:00,430.66733,42.964424,8.314731,0.16677938,0.05
2004-07-01 22:00:00,428.2323,41.992386,8.7247095,0.17227851,0.05
2004-07-01 22:30:00,426.2524,46.570957,8.093642,0.20533502,0.05
2004-07-01 23:00:00,424.12457,49.076973,7.3591866,0.20542686,0.05
2004-07-01 23:30:00,420.07986,52.52739,7.3108068,0.22945307,0.05
2004-07-02 00:00:00,415.7191,53.955036,6.9969635,0.26579052,0.05
2004-07-02 00:30:00,407.0568,46.076897,5.9986234,0.23026139,0.05
2004-07-02 01:00:00,403.8169,41.80541,4.2575145,0.1489334,0.05
2004-07-02 01:30:00,401.8908,42.122944,3.6392918,0.12816642,0.05
2004-07-02 02:00:00,399.44284,43.22105,2.9088821,0.14587623,0.05
2004-07-02 02:30:00,400.01105,41.548565,2.2592375,0.10166928,0.05
2004-07-02 03:00:00,396.5695,38.464695,1.3684006,0.11655773,0.05
2004-07-02 03:30:00,390.51562,31.048536,0.7482507,0.09376972,0.05
2004-07-02 04:00:00,388.71732,24.73485,0.26036614,0.059156477,0.05
2004-07-02 04:30:00,386.8831,23.92172,-0.08843672,0.06394463,0.05
2004-07-02 05:00:00,395.4284,40.17679,0.0,0.07362853,0.05
2004-07-02 05:30:00,396.8543,40.17263,-6.378983e-15,0.07993107,0.05
2004-07-02 06:00:00,406.00833,57.917942,0.0,0.071502805,0.05
2004-07-02 06:30:00,420.7045,79.942024,1.149845,0.070272624,0.05
2004-07-02 07:00:00,427.39166,86.56794,2.3180249,0.10045804,0.05
2004-07-02 07:30:00,450.31552,128.3907,2.9518142,0.10656323,0.05
2004-07-02 08:00:00,459.59918,169.22615,6.9723063,0.19458708,0.05
2004-07-02 08:30:00,475.11588,182.65822,8.649899,0.12668836,0.05
2004-07-02 09:00:00,483.5087,189.72986,10.367207,0.12823126,0.05
2004-07-02 09:30:00,494.6076,204.64047,12.652834,0.12264299,0.05
2004-07-02 10:00:00,488.62677,193.15567,13.812755,0.13922115,0.05
2004-07-02 10:30:00,504.7641,225.1346,18.181063,0.14828795,0.05
2004-07-02 11:00:00,530.9046,275.38217,23.22346,0.14358348,0.05
2004-07-02 11:30:00,524.8111,245.05212,23.0054,0.14358334,0.05
2004-07-02 12:00:00,555.3703,315.97244,30.059134,0.16020596,0.05
2004-07-02 12:30:00,551.0124,290.23236,29.202517,0.14692473,0.05
2004-07-02 13:00:00,574.90765,351.7252,33.868084,0.18890792,0.05
2004-07-02 13:30:00,543.05756,280.70233,28.028828,0.18654066,0.05
2004-07-02 14:00:00,565.91724,336.7346,32.376034,0.22421885,0.05
2004-07-02 14:30:00,547.67914,288.6363,28.276142,0.22311619,0.05
2004-07-02 15:00:00,531.9432,237.74347,24.106201,0.1742739,0.05
2004-07-02 15:30:00,501.8273,189.35304,21.171194,0.23254755,0.05
2004-07-02 16:00:00,513.01514,203.46097,20.53622,0.21156463,0.05
2004-07-02 16:30:00,520.4049,209.63205,20.336412,0.1993921,0.05
2004-07-02 17:00:00,497.06665,153.66098,18.603693,0.19017881,0.05
2004-07-02 17:30:00,483.20532,132.03331,17.014565,0.20202838,0.05
2004-07-02 18:00:00,470.3101,113.2618,15.248337,0.22888097,0.05
2004-07-02 18:30:00,463.02835,92.493004,15.210947,0.23303069,0.05
2004-07-02 19:00:00,448.6236,56.791393,12.461297,0.1621067,0.05
2004-07-02 19:30:00,438.13077,37.979446,10.762561,0.114352636,0.05
2004-07-02 20:00:00,429.89032,29.20571,9.73421,0.11755262,0.05
2004-07-02 20:30:00,425.3312,27.643736,8.660009,0.111643195,0.05
2004-07-02 21:00:00,419.81256,28.460575,7.325589,0.1302135,0.05
2004-07-02 21:30:00,415.3847,31.544043,6.2422023,0.14139692,0.05
2004-07-02 22:00:00,412.47354,31.836521,5.249946,0.12672023,0.05
2004-07-02 22:30:00,408.65118,26.879667,4.58907,0.09209993,0.05
2004-07-02 23:00:00,405.45444,27.915197,4.531551,0.10758162,0.05
2004-07-02 23:30:00,403.8447,27.332777,4.3435135,0.07487153,0.05
2004-07-03 00:00:00,403.68002,28.772604,4.4413924,0.077257946,0.05
2004-07-03 00:30:00,401.89017,28.358967,4.2823052,0.09637128,0.05
2004-07-03 01:00:00,398.05322,21.06237,3.167082,0.072652735,0.05
2004-07-03 01:30:00,396.35657,20.319054,2.816661,0.077957444,0.05
2004-07-03 02:00:00,395.29745,18.142302,2.322681,0.0565467,0.05
2004-07-03 02:30:00,393.58453,14.8948965,1.8461965,0.03612442,0.05
2004-07-03 03:00:00,392.02127,15.525003,1.2860092,0.040807735,0.05
2004-07-03 03:30:00,389.66827,13.384938,1.0626618,0.03674162,0.05
2004-07-03 04:00:00,386.66223,9.754776,0.74728686,0.02967757,0.05
2004-07-03 04:30:00,385.19162,10.660828,0.4739839,0.039182015,0.05
2004-07-03 05:00:00,387.4588,17.882694,0.48503727,0.037578765,0.05
2004-07-03 05:30:00,393.52335,34.020004,0.67515475,0.058107276,0.05
2004-07-03 06:00:00,404.58783,55.21534,1.3357286,0.061989833,0.05
2004-07-03 06:30:00,417.90402,76.50891,1.9131436,0.05405438,0.05
2004-07-03 07:00:00,434.17,107.23398,3.6505175,0.0647162,0.05
2004-07-03 07:30:00,450.7135,136.70447,4.6657543,0.071199544,0.05
2004-07-03 08:00:00,469.29333,185.76863,7.9921455,0.11527201,0.05
2004-07-03 08:30:00,487.68768,210.49258,10.745119,0.09303091,0.05
2004-07-03 09:00:00,504.63727,241.08072,13.875698,0.101264365,0.05
2004-07-03 09:30:00,526.2852,275.29138,16.92797,0.09760317,0.05
2004-07-03 10:00:00,540.32214,293.66757,18.8861,0.085107565,0.05
2004-07-03 10:30:00,567.55084,336.65762,23.546593,0.08292225,0.05
2004-07-03 11:00:00,555.1656,307.83273,24.496405,0.09968539,0.05
2004-07-03 11:30:00,580.13153,359.33606,30.589987,0.10024147,0.05
2004-07-03 12:00:00,573.568,355.492,32.240368,0.13988891,0.05
2004-07-03 12:30:00,592.0078,366.4717,34.9541,0.094022214,0.05
2004-07-03 13:00:00,592.0739,366.2351,35.237705,0.10381573,0.05
2004-07-03 13:30:00,592.32837,359.2424,34.25731,0.10345489,0.05
2004-07-03 14:00:00,587.0017,357.02527,32.77299,0.11843006,0.05
2004-07-03 14:30:00,579.71924,342.4889,30.047785,0.12406898,0.05
2004-07-03 15:00:00,570.4586,323.7187,26.6971,0.115254566,0.05
2004-07-03 15:30:00,559.928,300.1453,24.47431,0.11969407,0.05
2004-07-03 16:00:00,546.1644,268.6248,22.310766,0.12190555,0.05
2004-07-03 16:30:00,530.9425,242.71391,20.939644,0.13754182,0.05
2004-07-03 17:00:00,517.07336,201.6241,19.835693,0.115834765,0.05
2004-07-03 17:30:00,499.51096,172.24275,18.722013,0.14407778,0.05
2004-07-03 18:00:00,482.4397,132.8743,17.081184,0.1285907,0.05
2004-07-03 18:30:00,466.78473,96.33313,15.839091,0.114547625,0.05
2004-07-03 19:00:00,453.62045,67.79351,14.506649,0.11223957,0.05
2004-07-03 19:30:00,442.8379,47.826992,12.383326,0.1000851,0.05
2004-07-03 20:00:00,434.90625,33.297733,10.465411,0.06792951,0.05
2004-07-03 20:30:00,429.94464,25.592848,9.584987,0.047402527,0.05
2004-07-03 21:00:00,425.41965,17.018064,9.067447,0.03935625,0.05
2004-07-03 21:30:00,421.95456,13.28651,8.572636,0.03167251,0.05
2004-07-03 22:00:00,418.51456,8.577565,7.6362696,0.021791765,0.05
2004-07-03 22:30:00,416.5581,3.073958,7.2755256,0.014569626,0.05
2004-07-03 23:00:00,412.7608,9.512391,6.4816966,0.019112792,0.05
2004-07-03 23:30:00,410.11862,12.655353,5.690853,0.024103915,0.05
2004-07-04 00:00:00,407.37814,14.768706,4.90328,0.015410234,0.05
2004-06-27 00:30:00,441.96527,23.631218,6.4188333,0.038253333,0.1
2004-06-27 01:00:00,438.59354,24.28914,5.044081,0.050693158,0.1
2004-06-27 01:30:00,435.86792,32.305897,3.3401062,0.104412764,0.1
2004-06-27 02:00:00,431.81543,46.04469,1.2913587,0.12772958,0.1
2004-06-27 02:30:00,428.44412,51.095306,1.3351113,0.11650042,0.1
2004-06-27 03:00:00,425.57953,47.21181,0.959336,0.0996902,0.1
2004-06-27 03:30:00,423.59116,45.463833,0.76671255,0.09783406,0.1
2004-06-27 04:00:00,421.2613,44.66236,0.57695204,0.09219324,0.1
2004-06-27 04:30:00,420.20053,43.28574,0.4160072,0.082538106,0.1
2004-06-27 05:00:00,420.91995,49.42259,0.35348237,0.09647366,0.1
2004-06-27 05:30:00,425.9494,53.080914,0.66601664,0.07289654,0.1
2004-06-27 06:00:00,434.5006,68.10288,1.5379325,0.06895395,0.1
2004-06-27 06:30:00,445.59235,87.74387,2.4734895,0.08072098,0.1
2004-06-27 07:00:00,460.97733,107.545,4.3914413,0.06384279,0.1
2004-06-27 07:30:00,472.27914,128.74898,5.8456163,0.08435771,0.1
2004-06-27 08:00:00,499.48953,167.92314,9.39054,0.057946555,0.1
2004-06-27 08:30:00,514.87665,196.89697,11.7276,0.07069943,0.1
2004-06-27 09:00:00,533.41486,222.53984,13.888576,0.06616082,0.1
2004-06-27 09:30:00,552.0573,245.77533,16.421215,0.06465601,0.1
2004-06-27 10:00:00,571.30475,265.417,19.557785,0.050965603,0.1
2004-06-27 10:30:00,586.8153,290.9401,23.991693,0.060689416,0.1
2004-06-27 11:00:00,604.1931,299.81793,28.027187,0.045356516,0.1
2004-06-27 11:30:00,614.8439,319.09967,32.063004,0.059724096,0.1
2004-06-27 12:00:00,624.35626,330.63,35.680164,0.07657683,0.1
2004-06-27 12:30:00,628.7291,339.00922,37.94907,0.094931014,0.1
2004-06-27 13:00:00,632.34326,337.21606,37.687046,0.08436108,0.1
2004-06-27 13:30:00,630.9631,336.0553,37.098053,0.10389098,0.1
2004-06-27 14:00:00,629.9795,322.73718,34.70914,0.08180358,0.1
2004-06-27 14:30:00,621.1356,313.41284,32.633785,0.10504725,0.1
2004-06-27 15:00:00,612.02954,295.2262,29.516068,0.10563485,0.1
2004-06-27 15:30:00,603.5567,263.17926,25.987478,0.07731761,0.1
2004-06-27 16:00:00,587.54785,248.25284,23.65442,0.11701809,0.1
2004-06-27 16:30:00,572.15106,221.36613,21.942635,0.1326122,0.1
2004-06-27 17:00:00,553.3257,193.54836,20.256752,0.16262206,0.1
2004-06-27 17:30:00,536.811,161.27383,18.399899,0.16113119,0.1
2004-06-27 18:00:00,516.69165,127.15283,16.837961,0.18408783,0.1
2004-06-27 18:30:00,508.4891,110.89919,16.517826,0.18229629,0.1
2004-06-27 19:00:00,495.4596,94.10487,15.335715,0.22491683,0.1
2004-06-27 19:30:00,482.68604,71.47688,13.87393,0.20591247,0.1
2004-06-27 20:00:00,473.3154,57.125,12.445192,0.17199033,0.1
2004-06-27 20:30:00,467.0958,50.000633,11.500891,0.12047676,0.1
2004-06-27 21:00:00,460.79205,48.21257,11.142343,0.14928362,0.1
2004-06-27 21:30:00,456.5906,47.240532,10.23764,0.16482995,0.1
2004-06-27 22:00:00,452.6656,44.380634,8.591635,0.14188924,0.1
2004-06-27 22:30:00,450.34058,39.71773,7.5242195,0.093614,0.1
2004-06-27 23:00:00,448.51178,38.981922,6.8097835,0.08219084,0.1
2004-06-27 23:30:00,445.3405,36.911064,6.0768766,0.0739701,0.1
2004-06-28 00:00:00,443.11667,37.02134,5.424537,0.059021898,0.1
2004-06-28 00:30:00,445.9686,43.56421,5.5682535,0.059644405,0.1
2004-06-28 01:00:00,447.12183,42.005177,5.0385795,0.06754121,0.1
2004-06-28 01:30:00,445.62576,40.148186,5.055052,0.08143711,0.1
2004-06-28 02:00:00,444.0219,37.086876,4.612133,0.06694719,0.1
2004-06-28 02:30:00,442.68216,36.383274,4.2046876,0.06777862,0.1
2004-06-28 03:00:00,440.54495,37.44448,3.2953491,0.066724755,0.1
2004-06-28 03:30:00,441.29642,36.820057,3.2752113,0.052809287,0.1
2004-06-28 04:00:00,440.54474,38.196342,3.0948577,0.06798722,0.1
2004-06-28 04:30:00,439.16284,44.430546,3.757765,0.10462461,0.1
2004-06-28 05:00:00,439.29547,49.35131,4.1746063,0.10467618,0.1
2004-06-28 05:30:00,438.1905,48.134663,4.2642236,0.09735281,0.1
2004-06-28 06:00:00,438.60303,54.59256,4.4334717,0.09154466,0.1
2004-06-28 06:30:00,443.57007,83.41605,3.9898157,0.10463751,0.1
2004-06-28 07:00:00,454.8524,98.93167,5.76483,0.09932736,0.1
2004-06-28 07:30:00,459.75204,114.55256,6.6986923,0.12978111,0.1
2004-06-28 08:00:00,472.99557,131.41154,9.097074,0.10375404,0.1
2004-06-28 08:30:00,485.97592,157.63481,10.025203,0.10420731,0.1
2004-06-28 09:00:00,506.96753,184.85735,11.487748,0.07797027,0.1
2004-06-28 09:30:00,535.6544,225.74606,14.961515,0.081423655,0.1
2004-06-28 10:00:00,560.05176,271.90652,19.707521,0.10154721,0.1
2004-06-28 10:30:00,581.5874,325.5899,25.562294,0.14124794,0.1
2004-06-28 11:00:00,586.21545,324.9803,28.225035,0.14532158,0.1
2004-06-28 11:30:00,602.8256,346.58813,33.659874,0.14423431,0.1
2004-06-28 12:00:00,611.36017,350.52228,37.098423,0.13438153,0.1
2004-06-28 12:30:00,619.67554,348.79855,39.28545,0.12191876,0.1
2004-06-28 13:00:00,620.8335,351.78668,39.302513,0.14474985,0.1
2004-06-28 13:30:00,621.12616,343.383,37.703545,0.13326125,0.1
2004-06-28 14:00:00,603.75336,381.0337,38.71959,0.16151515,0.1
2004-06-28 14:30:00,601.71387,320.17175,32.180305,0.16344318,0.1
2004-06-28 15:00:00,593.9914,298.33243,28.157509,0.13329506,0.1
2004-06-28 15:30:00,586.83765,297.1938,26.98394,0.16221336,0.1
2004-06-28 16:00:00,568.42426,278.48303,25.006697,0.21156238,0.1
2004-06-28 16:30:00,556.5848,243.12926,22.832312,0.18615372,0.1
2004-06-28 17:00:00,540.7682,220.14238,22.525816,0.22923264,0.1
2004-06-28 17:30:00,523.1525,187.83514,21.176975,0.23756638,0.1
2004-06-28 18:00:00,502.7241,161.32942,19.823788,0.2842058,0.1
2004-06-28 18:30:00,485.99637,125.22729,18.05313,0.22510155,0.1
2004-06-28 19:00:00,476.05362,108.66427,17.57899,0.21772942,0.1
2004-06-28 19:30:00,465.09903,91.26784,16.495579,0.2142182,0.1
2004-06-28 20:00:00,454.86337,80.795135,15.829401,0.20360088,0.1
2004-06-28 20:30:00,453.7782,74.145355,14.914596,0.12347643,0.1
